condition,comment_slot,post_id,comment,category,confidence,reasoning
Human,DU1U8PajE9B,Unnamed: 42,This is so beautiful I could cry 😭😭😭 are prints for sale? I want it in my office,praise_admiration,high,expresses genuine admiration
Human,DLi3y43shZY,Unnamed: 42,These are so ADORABLEEEEEEEEEEE !,praise_admiration,high,admires work with exclamation
Human,Cy-If2RN884,Unnamed: 42,👏 beautiful!,praise_admiration,high,admires the work
Human,CzWZhRMPvrq,Unnamed: 42,❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 42,Awww so cute. 🐾❤️,praise_admiration,high,admires work with words
Human,DU3SuY6CELe,Unnamed: 42,"I’ve just been looking through your page and I love all your sketches!! It’s really encouraging to see! I LOVE sketching, but sometimes fear people don’t like them as much because pencil sketches don’t have color… anyway. Love what your doing here ❤️❤️",praise_admiration,high,expresses genuine admiration
Human,DSIYSSbDNd_,Unnamed: 42,My spider senses are tingling 🕷️🕸️ phenomenal art 🙌💚🔥🔥🔥🔥🔥,praise_admiration,high,admires work with exclamations
Human,DQ7CQx0gr5i,Unnamed: 42,👍👍👍💜💜💜❤❤❤,emoji_only,high,no letters or digits
Human,DS2rkiZDz2c,Unnamed: 42,🙀😍🥰😘,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,Unnamed: 42,👁️,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,Unnamed: 42,Beautiful heavens sky clouds,praise_admiration,high,admires the work
Human,DUf6bsWAXBE,Unnamed: 42,Your videos are perfect. I feel like I can pet his fluffy down ❤️❤️❤️,praise_admiration,high,"admires work, uses emojis"
Human,DU4prPtDcDC,Unnamed: 42,Gratidão Universo! 🙌❤️,praise_admiration,high,expresses genuine admiration
Human,Cn0U3pipNXd,Unnamed: 42,@racheljhogan,other,high,"tag only, no content"
Human,DCo8_2DRKy_,Unnamed: 42,❤️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 42,Nice 👏👏,praise_admiration,high,admires work with emojis
Human,DPl8zFJCG_-,Unnamed: 42,😢😍😍🎀🎀❤️ i love cats,praise_admiration,high,expresses love for cats
Human,CLR_n4pH0O5,Unnamed: 42,😍😍😍 la familia targaryen...,praise_admiration,high,excited language and emoji
Human,DMKbF9jiE18,Unnamed: 42,🔥👏👏🔥,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 42,you ate the girls up with this one friend,humor_meme,high,"clear joke, pun, or meme reference"
Human,DC40mMHy_a0,Unnamed: 42,Kathryn Hahn and Vanessa Kirby having scenes together? Yes please 😭 Beautiful artwork.,praise_admiration,high,"admires artwork, uses words"
Human,DKpBG-Ju0U7,Unnamed: 42,❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,CognJlkJbtU,Unnamed: 42,😍,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 42,Beautiful🔥,praise_admiration,high,admires the work
Human,DDhx9Znow-I,Unnamed: 43,😍😍😍👏👏👏👏❤️,emoji_only,high,no letters or digits
Human,Cyv2nzcR0ic,Unnamed: 43,Can i recreate it i mean can i use it as a reference its so good i like to try ❤️❤️,praise_admiration,high,"admires the work, uses words like 'so good'"
Human,DTIwN17jeaP,Unnamed: 43,Woooow this looks so magical 😍❤️,praise_admiration,high,admires work with words and emojis
Human,DU1U8PajE9B,Unnamed: 43,beyond stunning and nostalgic💞💞💞 i love your painting process a lot🥹✨✨,praise_admiration,high,admires and praises process
Human,DLi3y43shZY,Unnamed: 43,My heart 🥹,praise_admiration,high,expresses admiration and emotion
Human,Cy-If2RN884,Unnamed: 43,❤️❤️❤️,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 43,❤️❤️❤️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 43,Adorable art!!@❤️,praise_admiration,high,admires the art
Human,DU3SuY6CELe,Unnamed: 43,Would love to buy some,needs_review,low,ambiguous language
Human,DSIYSSbDNd_,Unnamed: 43,spidey is literally popping out the page! i love this one especially with the web 🔥👏❤️,praise_admiration,high,"admires work, uses exclamations"
Human,DQ7CQx0gr5i,Unnamed: 43,😍❤️❤️,emoji_only,high,no letters or digits
Human,DS2rkiZDz2c,Unnamed: 43,Old money 👉🏿👈🏿,humor_meme,high,Directional arrow emojis
Human,DUyPt9VjsQ5,Unnamed: 43,Make mood short more longer please,needs_review,low,"ambiguous language, unclear meaning"
Human,DMdI1V1x-FB,Unnamed: 43,😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 43,🔥😍🔥,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 43,How it feels when you later hit that successful life you want,humor_meme,high,clear joke reference
Human,Cn0U3pipNXd,Unnamed: 43,@pauliinka_91 ❤️,praise_admiration,high,admires the artwork
Human,DCo8_2DRKy_,Unnamed: 43,"🙌🌊 🧡 очень легко и красиво, с чудесным сопровождением свободы и красоты🕊️☀️",praise_admiration,high,"admires work, uses emojis"
Human,DULiw0HjQcG,Unnamed: 43,Excellent !,praise_admiration,high,Expresses strong positive sentiment
Human,DPl8zFJCG_-,Unnamed: 43,Alah' kemayune😍,non_english,medium,language not English
Human,CLR_n4pH0O5,Unnamed: 43,Vocês são lindos e formaram uma linda família 🙌🙌🙌❤️❤️,praise_admiration,high,admires work and language is clear
Human,DMKbF9jiE18,Unnamed: 43,🔥🔥,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 43,Dope af new wallpaper,humor_meme,high,clear joke/pun
Human,DC40mMHy_a0,Unnamed: 43,Beautiful!,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
Human,CognJlkJbtU,Unnamed: 43,@nataliamoskwaa,other,high,"tag only, no content"
Human,DPor_WlDO4I,Unnamed: 43,"In a world where everything has become mechanical, artificial, and digital, we have combined the original art of painting🎨 with the 🧢industry of clothing🥼 so that you can have your desired design on your clothes in a unique way.",humor_meme,high,unique design on clothes
Human,DDhx9Znow-I,Unnamed: 44,The wonder of your paintbrush is otherworldly!,praise_admiration,high,admires the work
Human,Cyv2nzcR0ic,Unnamed: 44,Your art is absolutely amazing 😍,praise_admiration,high,admires work with exclamation
Human,DTIwN17jeaP,Unnamed: 44,Love this vibe ⚡️ 👌🏻,praise_admiration,high,admires the vibe
Human,DU1U8PajE9B,Unnamed: 44,I’m crying so cute,praise_admiration,high,"cute, crying, so"
Human,DLi3y43shZY,Unnamed: 44,How cute ist this🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,emoji_only,high,No words or letters
Human,Cy-If2RN884,Unnamed: 44,😍😍😍😍,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 44,❤️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 44,"Aaaah, these cats are só cute!!! The first one is my favorite. ❤️❤️❤️",praise_admiration,high,"admires work, uses exclamations"
Human,DU3SuY6CELe,Unnamed: 44,Love ❤️,praise_admiration,high,expresses admiration with emoji
Human,DSIYSSbDNd_,Unnamed: 44,"Wow, fantastic! I can see the amount of work and time you invested, amazing work! 🔥👏❤️",praise_admiration,high,"admires work, uses exclamations"
Human,DQ7CQx0gr5i,Unnamed: 44,😍😍😍😍👏👏👏,emoji_only,high,no letters or digits
Human,DS2rkiZDz2c,Unnamed: 44,u really simmillar looking like one person i poland Klaudia Sadownik,needs_review,low,"ambiguous language, unclear sentiment"
Human,DUyPt9VjsQ5,Unnamed: 44,Why nyc always has police car horn,needs_review,medium,"ambiguous slang, unclear meaning"
Human,DMdI1V1x-FB,Unnamed: 44,🧡,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 44,🔥🔥🎥,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 44,Love it' 😍,praise_admiration,high,expresses admiration and positivity
Human,Cn0U3pipNXd,Unnamed: 44,@ros_denaro 😍,praise_admiration,high,expresses admiration with emoji
Human,DCo8_2DRKy_,Unnamed: 44,❤️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 44,Wow amazing 💙👏,praise_admiration,high,admires work with words and emojis
Human,DPl8zFJCG_-,Unnamed: 44,🎀🎀,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,Unnamed: 44,S,emoji_only,high,single emoji
Human,DMKbF9jiE18,Unnamed: 44,❤️‍🩹,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 44,🔥🔥🔥🔥🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 44,I love the idea behind the art,praise_admiration,high,expresses admiration
Human,CognJlkJbtU,Unnamed: 44,@its_wenxr_19 mira ese,non_english,high,clearly written in another language (not English)
Human,DPor_WlDO4I,Unnamed: 44,😍😍,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,Unnamed: 45,I love those colors ❤️ very nice❤️,praise_admiration,high,admires work with words
Human,Cyv2nzcR0ic,Unnamed: 45,This was so relaxing,praise_admiration,high,expresses relaxation as positive experience
Human,DTIwN17jeaP,Unnamed: 45,😍😍😍,emoji_only,high,no letters or digits
Human,DU1U8PajE9B,Unnamed: 45,I adore seeing the process!! Its like watching real life magic unfold before my eyes !! I so wish to shrink down and become a character in your paintings 💓💙😍💕,praise_admiration,high,admires process and magic
Human,DLi3y43shZY,Unnamed: 45,❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,Cy-If2RN884,Unnamed: 45,➡️💎⬅️👌👏💛,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 45,❤️,emoji_only,high,no letters or digits
Human,DVOsQAMiOGY,Unnamed: 45,😍😍😍the last one is so sweet and funny🤗,praise_admiration,high,admires work with emojis
Human,DU3SuY6CELe,Unnamed: 45,My best ✨,praise_admiration,high,admires the artwork
Human,DSIYSSbDNd_,Unnamed: 45,🔥🔥 bro is cooking,humor_meme,high,"clear joke, pun, or meme"
Human,DQ7CQx0gr5i,Unnamed: 45,so eine schöne Katze😍Habe mein erstes Alkoholtinte Bild fertiggestellt hast du's gesehen?,praise_admiration,high,admires the artwork
Human,DS2rkiZDz2c,Unnamed: 45,😏,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,Unnamed: 45,Amazing 😍,praise_admiration,high,admires the work
Human,DMdI1V1x-FB,Unnamed: 45,😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 45,😍,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,Unnamed: 45,More than dream world,praise_admiration,high,expresses admiration
Human,Cn0U3pipNXd,Unnamed: 45,@kwas4life 😍,praise_admiration,high,expresses admiration with emoji
Human,DCo8_2DRKy_,Unnamed: 45,Tudo muito lindo,non_english,high,Portuguese language
Human,DULiw0HjQcG,Unnamed: 45,❤️,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,Unnamed: 45,this kitten is cute 🐾❤️,praise_admiration,high,admires work with words and emojis
Human,CLR_n4pH0O5,Unnamed: 45,"This is sooooo lovely, dreamy, epic,fantasy",praise_admiration,high,admires work with exclamations
Human,DMKbF9jiE18,Unnamed: 45,❤️😩,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 45,👏🏾👏🏾👏🏾👏🏾,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 45,"Kathryn Hahn and Vanessa Kirby sharing the screen together?! Oh, that’s every sapphic woman’s dream!",praise_admiration,high,admires the pairing
Human,CognJlkJbtU,Unnamed: 45,My new lambo,humor_meme,high,clear joke reference
Human,DPor_WlDO4I,Unnamed: 45,Trés joli et très réussi bravo❤️,praise_admiration,high,"admires work, uses French phrases"
Human,DDhx9Znow-I,Unnamed: 46,Hermoso 👏👏👏,praise_admiration,high,admires work with emojis
Human,Cyv2nzcR0ic,Unnamed: 46,I finally found you❤️. Been look for you since 2017. Since fisheye placebo.,needs_review,medium,"ambiguous slang, mixed languages"
Human,DTIwN17jeaP,Unnamed: 46,Beautiful creative work ❤️🩷💕✨,praise_admiration,high,admires work with emojis
Human,DU1U8PajE9B,Unnamed: 46,🩵,emoji_only,high,no letters or digits
Human,DLi3y43shZY,Unnamed: 46,👏👏👏,emoji_only,high,no letters or digits
Human,Cy-If2RN884,Unnamed: 46,💚💙,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 46,@par_vathy It looks like you,neutral_question,medium, unclear meaning
Human,DVOsQAMiOGY,Unnamed: 46,😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,Unnamed: 46,That's so clean,praise_admiration,high,admires the work
Human,DS2rkiZDz2c,Unnamed: 46,or she looks like u :D,humor_meme,high,clear joke reference
Human,DMdI1V1x-FB,Unnamed: 46,🔥😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 46,Oh my!!! Is this in Arizona?,neutral_question,medium,Question about location
Human,DU4prPtDcDC,Unnamed: 46,Prove that AI can also be used for good things,support_defense,high,challenges AI art criticism
Human,Cn0U3pipNXd,Unnamed: 46,@giobelluu passa una bella serata cuore ✨,non_english,high,contains non-English language
Human,DCo8_2DRKy_,Unnamed: 46,☀️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 46,❤️😍❤️,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,Unnamed: 46,كيوت 🎀,non_english,high,Arabic language
Human,CLR_n4pH0O5,Unnamed: 46,Looks like vampire in real life 😍,praise_admiration,high,admires work with emoji
Human,DMKbF9jiE18,Unnamed: 46,Stunning. 😍🔥🔥🙌,praise_admiration,high,admires the work
Human,DL41F9qgFZX,Unnamed: 46,🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 46,"Let's remember that in the Fantastic Four comics, Agatha Harkness is the nanny of Reed Richards' children, so it is very likely that it is canon in the cinematic universe.",praise_admiration,high,mentions canon in FF comics
Human,CognJlkJbtU,Unnamed: 46,😮❤️,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,Unnamed: 46,So beautiful,praise_admiration,high,expresses genuine admiration or positivity IN WORDS
Human,DDhx9Znow-I,Unnamed: 47,If beautiful had a definition 🔥❤️,praise_admiration,high,admires work with words and emojis
Human,Cyv2nzcR0ic,Unnamed: 47,😍😍😍,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,Unnamed: 47,So lovely!,praise_admiration,high,expresses genuine admiration
Human,DU1U8PajE9B,Unnamed: 47,🥹🥹🥹,emoji_only,high,no letters or digits
Human,DLi3y43shZY,Unnamed: 47,"The amount of times I saw this on Pinterest and wondered who was the artist, and the instagram recomended you! so happy now!🥰😮",praise_admiration,high,expresses genuine admiration
Human,Cy-If2RN884,Unnamed: 47,👏👏👏,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,Unnamed: 47,@magazine.of_art◀️@l.o.v.e.to👈send pic,non_english,low,language not English
Human,DVOsQAMiOGY,Unnamed: 47,😍😍😍,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,Unnamed: 47,This is incredible Noops!!! I love how you make the colors pop!!! 🔥🔥❤️,praise_admiration,high,admires work with words and emojis
Human,DS2rkiZDz2c,Unnamed: 47,Dracuszardu,needs_review,low,ambiguous language
Human,DMdI1V1x-FB,Unnamed: 47,😍😍❤️,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 47,😍,emoji_only,high,no letters or digits
Human,Cn0U3pipNXd,Unnamed: 47,@phuonggy_love_lemonade I’d like to walk this bridge with you,support_defense,high,defending AI art
Human,DCo8_2DRKy_,Unnamed: 47,❤️❤️😍😍,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 47,Wow,praise_admiration,high,strong positive emotion
Human,DPl8zFJCG_-,Unnamed: 47,كيوووت 😭🎀,non_english,low,language not English
Human,CLR_n4pH0O5,Unnamed: 47,@luynah.dejesus olha,non_english,high,clearly written in another language
Human,DMKbF9jiE18,Unnamed: 47,❤️❤️❤️,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 47,🔥👏😍,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,Unnamed: 47,Awesome,praise_admiration,high,expresses admiration in words
Human,CognJlkJbtU,Unnamed: 47,God Is about to do the incredible 🍀✝️🌌🙏💸,praise_admiration,high,"admires God, uses emojis"
Human,DPor_WlDO4I,Unnamed: 47,Superb,praise_admiration,high,expresses genuine admiration
Human,DDhx9Znow-I,Unnamed: 48,Some people are just born with true talent.,praise_admiration,high,expresses admiration
Human,Cyv2nzcR0ic,Unnamed: 48,Oh my goddd that looks soo magical! 😍🌟,praise_admiration,high,admires work with exclamations
Human,DTIwN17jeaP,Unnamed: 48,Your lines and style are like a fairy tale. Thank you for the inspiration you've given to my art.🙏✨️💙🎨,praise_admiration,high,expresses genuine admiration
Human,DU1U8PajE9B,Unnamed: 48,💕💕,emoji_only,high,no letters or digits
Human,Cy-If2RN884,Unnamed: 48,Beautiful 😍,praise_admiration,high,admires the work
Human,DVOsQAMiOGY,Unnamed: 48,😍😍,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,Unnamed: 48,Amazing 😍❤️🔥🔥🔥👏👏👏🕸🕷,praise_admiration,high,admires work with emojis
Human,DS2rkiZDz2c,Unnamed: 48,❤️❤️😍,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,Unnamed: 48,Is this really look in World 🤔🌍 where it is,needs_review,medium,"ambiguous language, unclear location"
Human,DMdI1V1x-FB,Unnamed: 48,🖤🧡,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,Unnamed: 48,Beautiful 💕,praise_admiration,high,admires the work
Human,DU4prPtDcDC,Unnamed: 48,benchmarking counter strike source was like this,needs_review,medium,"ambiguous language, unclear sentiment"
Human,Cn0U3pipNXd,Unnamed: 48,@bimma.ap ❤️♾️,praise_admiration,high,admires artwork with emoji
Human,DCo8_2DRKy_,Unnamed: 48,🌸❤️,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,Unnamed: 48,Super 👍,praise_admiration,high,admires work with emoji
Human,DPl8zFJCG_-,Unnamed: 48,😍🎀🎀,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,Unnamed: 48,"Красивая пара, счастья вам!",non_english,high,clearly written in another language
Human,DMKbF9jiE18,Unnamed: 48,😮😂,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,Unnamed: 48,Sick,praise_admiration,high,expresses strong admiration
Human,DC40mMHy_a0,Unnamed: 48,A Kathryn vai ficar uma coisa maravilhosa com essa mexa branca no cabelo 🫦💜,non_english,high,clearly written in Portuguese
Human,CognJlkJbtU,Unnamed: 48,its like a irl batmobill,humor_meme,high,clear joke reference
Human,DPor_WlDO4I,Unnamed: 48,Beaty,praise_admiration,high,beautiful
Human,DDhx9Znow-I,Unnamed: 49,The magic artwork 😍✨✨✨,praise_admiration,high,admires artwork with emojis
Human,Cyv2nzcR0ic,Unnamed: 49,❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,Unnamed: 49,🩷🩵✨,emoji_only,high,no letters or digits
Human,DU1U8PajE9B,Unnamed: 49,This is soooo beautiful 😍🔥🔥,praise_admiration,high,admires work with exclamations
